"DIRECTORIO" "SECUENCIA_P" "HOGAR" "departamento" "hogar_urbano" "size" "n_mujeres" "n_menores" "seguridad_social" "no_acceso_medico" "n_analfabeto" "escolaridad_max" "escolaridad_min" "escolaridad_median" "ingreso_laboral" "valor_casa"
4880476 1 1 18 1 9 4 5 1 0 9 11 0 5 2880000 9e+07
5007000 1 1 18 1 2 0 0 1 0 2 15 13 14 0 NA
4838572 1 1 47 1 8 6 4 1 0 NA 5 0 0.5 300000 NA
4924855 1 1 41 1 6 3 4 1 0 4 11 0 5.5 400000 NA
5041271 1 1 18 1 2 2 0 1 0 2 1 1 1 0 NA
4947275 1 1 23 1 4 2 2 1 0 4 10 5 6.5 600000 4e+07
4992757 1 1 76 1 3 1 1 0.666666666666667 0 NA 11 0 7 1050000 NA
5002954 1 1 54 1 4 1 1 1 0 3 14 0 12 988116 NA
5043233 1 1 5 0 4 1 1 1 2 3 9 0 4 220000 4e+07
5067388 1 1 18 1 2 2 0 1 0 2 13 5 9 600000 6e+07
4972382 1 1 76 1 2 1 0 1 0 2 5 4 4.5 1870000 NA
4913421 1 1 23 1 10 5 3 0.9 0 7 16 0 11 800000 NA
5067480 1 1 20 1 2 1 0 1 0 2 16 11 13.5 700000 NA
5102667 1 1 23 1 1 1 0 1 0 1 6 6 6 0 3e+07
4851799 1 1 17 1 3 1 0 1 0 3 13 8 11 2500000 NA
4935766 1 1 63 1 4 2 2 1 0 NA 11 0 7.5 840000 NA
4913483 1 1 27 1 1 0 0 1 0 1 18 18 18 5300000 NA
4918242 1 1 5 0 3 1 2 1 0 NA 6 0 2 1200000 NA
5027267 1 1 66 0 1 0 0 1 0 1 6 6 6 1000000 NA
4994887 1 1 8 1 6 4 1 1 0 6 18 1 9 8928100 NA
4968829 1 1 54 1 3 3 0 1 0 3 16 12 16 1500000 NA
4939495 1 1 63 0 2 1 0 0 0 2 10 5 7.5 2020000 NA
4815161 1 1 13 1 4 3 0 1 0 4 14 8 11.5 4600000 1.2e+08
5030901 1 1 11 1 2 1 0 1 0 2 11 8 9.5 1500000 NA
5086786 1 1 19 1 3 3 2 1 0 NA 13 0 5 180000 NA
4817511 1 1 15 1 5 2 3 1 0 NA 16 0 5 1631200 6e+07
5063648 1 1 18 1 4 1 2 1 0 3 11 0 5 1200000 NA
4919798 1 1 63 1 4 3 0 1 0 4 20 5 13.5 32000000 4.5e+07
4998040 1 1 17 1 2 1 0 0.5 1 2 10 2 6 0 NA
5077522 1 1 13 1 1 1 0 1 0 1 2 2 2 0 NA
4813413 1 1 73 1 3 2 1 1 0 3 16 10 11 3500000 NA
5025593 1 1 47 1 4 1 0 1 0 4 16 11 11 1248116 NA
5057840 1 1 41 1 7 3 5 1 0 NA 11 0 5 1900000 NA
4926603 1 1 17 1 2 0 0 1 0 2 16 16 16 2500000 2.5e+08
5063388 1 1 15 1 4 2 1 1 0 4 18 1 14.5 2462000 NA
4969260 2 2 73 1 3 2 1 1 0 2 7 0 5 1550000 NA
4878841 1 1 27 1 5 4 2 1 0 NA 13 0 11 900000 NA
4997688 1 1 17 1 2 0 0 1 0 2 11 6 8.5 1656232 NA
4917025 1 1 15 1 2 1 0 1 0 2 15 13 14 0 NA
5032832 1 1 50 1 4 2 2 1 0 2 17 0 8.5 6500000 NA
5084090 2 2 68 1 3 1 0 0.333333333333333 0 3 11 5 8 500000 NA
4926822 1 1 19 1 1 1 0 1 0 1 16 16 16 0 NA
4993888 1 1 50 1 2 1 0 1 0 2 16 11 13.5 1000000 3e+08
4895366 1 1 19 1 5 3 3 0 0 NA 13 0 3 800000 NA
4887695 1 1 54 1 8 6 4 0.125 1 8 16 7 11 1680000 NA
4992506 1 1 52 1 5 3 1 1 0 5 16 1 5 0 1e+08
4964579 1 1 27 1 3 2 1 1 0 2 11 0 4 150000 3e+07
5027178 1 1 66 1 4 3 2 1 0 4 11 6 10.5 500000 NA
5074011 1 1 54 0 3 1 1 1 0 3 5 1 2 850000 NA
4994277 1 1 76 1 3 1 1 1 0 3 17 7 16 7322000 NA
4964358 1 1 13 1 3 2 1 1 0 3 14 10 13 1200000 NA
5069278 1 1 11 1 2 2 1 1 0 2 14 11 12.5 1600000 2.1e+08
4813940 1 1 41 1 3 1 0 0 0 3 11 5 11 1400000 NA
5069346 1 1 13 1 4 3 2 1 0 NA 11 0 7 828116 NA
4955226 1 1 19 1 3 2 1 1 0 NA 18 0 13 1200000 NA
5030861 1 1 11 1 4 3 1 1 0 NA 18 0 14 0 NA
4979401 1 1 17 1 3 1 1 1 0 1 11 0 0 275000 NA
4971775 1 1 68 1 3 1 0 1 0 3 11 2 11 2050000 NA
5100603 1 1 17 1 1 0 0 0 0 0 0 0 0 500000 NA
4952567 1 1 76 1 2 1 0 1 0 2 5 4 4.5 0 NA
4929597 1 1 11 1 6 5 2 1 0 NA 16 0 10 4800000 1.8e+08
4819345 1 1 66 1 3 1 1 1 0 2 12 0 11 2665000 NA
4901935 1 1 47 1 3 3 2 1 0 2 11 0 1 160000 NA
4881044 2 2 23 1 1 0 0 1 0 1 11 11 11 1100000 NA
5089505 1 1 41 1 4 2 1 1 0 4 13 8 10.5 2250000 8e+07
4921919 1 1 41 1 3 1 1 1 0 3 16 8 14 1000000 NA
5057788 1 1 41 1 6 5 4 1 0 NA 11 0 1 1600000 NA
5033138 1 1 54 1 1 0 0 1 0 1 5 5 5 25000 NA
5091012 1 1 13 1 5 3 3 1 0 4 11 0 5 900000 NA
4831551 1 1 66 1 4 2 2 1 0 3 13 0 7 900000 NA
4933082 2 2 76 1 1 0 0 1 0 1 6 6 6 840000 5e+07
4898140 1 1 73 1 1 1 0 1 0 1 5 5 5 0 9e+07
5034635 1 1 5 1 1 1 0 1 0 1 14 14 14 1800000 8e+07
4878157 1 1 66 1 3 1 0 1 0 3 16 5 13 2000000 2e+08
4881883 1 1 50 1 1 1 0 1 0 1 7 7 7 0 1.5e+08
5084089 1 1 68 1 4 3 0 1 1 4 14 3 12 1400000 NA
5012650 1 1 70 1 1 0 0 1 0 1 18 18 18 3900000 1.2e+08
4826819 1 1 70 1 3 1 0 1 0 3 11 7 8 1628116 NA
5103464 1 1 50 1 4 1 0 1 0 3 13 0 4.5 3750000 NA
4869541 1 1 76 1 2 1 0 1 0 2 17 13 15 4000000 NA
4968597 1 1 47 1 2 2 0 1 0 0 0 0 0 0 NA
4824715 1 1 47 1 5 3 1 1 0 NA 11 0 7 1600000 NA
4844883 1 1 54 1 4 2 1 1 0 4 13 5 11.5 1780000 NA
4917968 1 1 20 1 2 1 0 1 0 2 2 1 1.5 0 NA
5003169 1 1 76 1 4 3 2 1 0 4 14 5 10.5 1785000 NA
4990060 1 1 52 1 4 1 2 1 0 NA 13 0 2.5 950000 NA
5031068 1 1 13 1 5 4 2 1 0 NA 16 0 11 2000000 1.2e+08
4966109 1 1 66 1 4 2 2 1 0 NA 9 0 4.5 878116 NA
5046692 1 1 27 1 4 2 2 1 0 NA 13 0 6.5 0 NA
5029272 1 1 50 1 7 3 1 1 0 7 13 2 7 3187000 NA
5018954 1 1 11 1 4 2 2 1 0 4 11 6 7.5 750000 NA
4966112 1 1 66 1 3 1 0 0 2 3 16 14 14 2280000 NA
4821204 1 1 15 1 5 4 2 1 0 NA 11 0 2 0 NA
4884021 1 1 5 1 2 2 1 1 0 2 16 5 10.5 0 NA
4937210 1 1 18 1 3 1 0 0.666666666666667 0 3 11 11 11 3200000 1.5e+08
4989404 1 1 27 1 3 1 1 1 0 NA 13 0 13 440000 NA
5086557 1 1 15 1 3 2 0 1 0 2 18 0 16 0 NA
5005894 1 1 5 1 2 1 0 1 0 2 13 5 9 2780000 NA
5028398 1 1 20 1 4 2 2 1 0 4 11 5 8 460000 NA
4997997 1 1 17 1 3 1 1 1 0 2 11 0 6 828116 NA
5098414 1 1 73 1 2 1 0 1 0 2 9 5 7 0 NA
5028705 1 1 27 1 2 1 0 1 0 2 16 14 15 0 2.5e+08
5049490 1 1 76 1 2 2 1 1 1 2 10 5 7.5 400000 NA
5084245 1 1 70 1 4 1 2 1 0 3 13 0 3 1500000 NA
4876115 1 1 5 1 3 2 1 1 0 3 11 4 10 3550000 NA
4972425 1 1 76 1 4 2 1 1 0 4 11 8 9.5 1000000 NA
4982776 1 1 15 1 4 2 1 1 0 4 15 4 11 0 NA
4988045 1 1 8 1 1 0 0 1 0 1 11 11 11 0 NA
4889398 1 1 27 1 4 3 2 1 0 NA 13 0 8 500000 NA
4855330 1 1 13 1 3 1 1 1 0 NA 16 0 11 1628116 NA
5051526 1 1 68 0 3 2 0 1 0 3 11 5 11 1278116 NA
5034094 2 2 76 1 5 4 3 1 0 5 11 3 4 2210516 NA
4959923 1 1 13 1 3 3 1 1 0 3 16 0 5 2000000 2e+08
4867216 1 1 19 1 6 2 2 0.833333333333333 0 6 19 1 10 2900000 NA
4989114 1 1 20 1 2 1 0 1 0 2 5 2 3.5 0 NA
4939841 1 1 19 1 1 1 0 1 0 1 2 2 2 0 NA
5017215 1 1 5 1 2 1 0 1 0 2 6 5 5.5 1200000 NA
4941116 1 1 8 1 6 3 2 0.333333333333333 0 NA 11 0 1.5 1870000 NA
4982848 1 1 18 1 2 2 1 1 0 2 6 4 5 1000000 3e+07
4912288 2 2 17 1 1 1 0 1 0 1 16 16 16 2622800 NA
4935811 1 1 63 1 3 1 1 0 1 NA 16 0 14 828000 NA
4967384 1 1 15 1 2 1 0 1 0 2 11 9 10 1656232 NA
4946794 1 1 18 0 6 3 4 1 0 6 9 1 6 600000 1.7e+07
4987356 1 1 47 1 1 1 0 1 1 1 11 11 11 600000 NA
4809410 1 1 5 1 2 1 0 1 0 2 12 11 11.5 300000 NA
5048737 1 1 47 0 3 1 0 1 0 3 11 8 8 1278116 NA
4951055 1 1 41 1 7 5 3 0 7 NA 11 0 11 1510000 NA
4836563 1 1 66 1 7 3 4 1 0 NA 15 0 6 828116 NA
4993229 1 1 76 1 6 3 2 1 0 5 11 1 5 1248116 1.5e+07
4935403 1 1 47 1 3 1 1 0 0 NA 16 0 11 500000 NA
4862282 1 1 13 1 4 2 1 1 0 3 11 0 11 1500000 9e+07
5001682 1 1 50 1 5 2 3 1 0 NA 11 0 7 2750000 NA
5096086 1 1 76 1 1 0 0 0 0 1 14 14 14 2000000 NA
5075387 1 1 52 1 6 2 1 1 0 6 11 1 8 3190000 NA
4901875 1 1 47 1 4 3 1 1 0 4 16 4 15 2300000 1.8e+08
4923099 1 1 52 0 5 3 3 1 0 NA 5 0 2 280000 NA
4846934 1 1 18 0 2 1 0 1 0 2 2 2 2 300000 NA
4810339 1 1 68 1 2 1 0 1 0 2 11 9 10 1200000 NA
5037251 1 1 47 1 2 1 1 1 0 2 14 7 10.5 2500000 9e+07
5047647 1 1 70 1 2 1 0 1 0 2 17 16 16.5 5800000 1.1e+08
4902253 1 1 54 1 4 3 1 1 0 4 13 4 8.5 1000000 NA
5075528 1 1 54 1 1 0 0 1 0 1 5 5 5 500000 NA
5081645 1 1 18 1 2 1 0 1 1 2 2 2 2 0 5e+07
4834399 1 1 70 1 6 3 2 0.833333333333333 1 NA 13 0 11 1200000 9e+07
4871962 1 1 52 1 2 1 0 1 0 2 13 5 9 1200000 NA
4977229 1 1 47 1 2 1 0 1 0 2 8 5 6.5 828116 4e+07
4943004 1 1 47 1 9 4 4 0.888888888888889 1 7 12 0 7 1280000 NA
4881784 1 1 50 1 7 4 3 1 0 NA 15 0 10 1680000 NA
4956052 1 1 41 1 2 1 0 1 0 2 13 13 13 840000 NA
5011372 1 1 63 1 3 1 1 1 0 3 11 4 6 1020000 NA
4906113 1 1 17 1 4 2 2 1 0 3 17 0 13 5500000 NA
4854668 1 1 5 1 5 4 2 0.4 0 5 16 2 11 1740000 NA
5062827 1 1 8 1 3 1 0 1 0 3 17 5 17 2328116 NA
4948380 1 1 25 1 1 0 0 1 1 1 4 4 4 450000 NA
5064192 1 1 41 1 5 3 2 1 0 4 16 0 15 4050000 1.2e+08
4846092 1 1 27 0 3 1 1 1 0 2 11 0 7 900000 3e+06
4840324 1 1 5 1 2 2 0 0.5 0 2 14 0 7 0 NA
4905709 1 1 8 1 2 1 0 1 0 2 8 6 7 1678000 NA
4970235 1 1 52 1 2 1 0 1 0 2 9 8 8.5 1000000 1.2e+08
4809438 1 1 5 1 5 2 1 1 0 4 16 0 9 6400000 NA
4834296 1 1 68 1 6 6 1 0.833333333333333 1 5 15 0 12 2124100 NA
4949983 1 1 15 1 4 2 1 1 0 4 12 6 11 2500000 NA
5006590 1 1 13 1 1 1 0 1 0 1 11 11 11 0 6e+08
5062087 1 1 54 1 2 2 1 1 0 2 16 10 13 0 4.5e+08
4972935 1 1 18 1 3 3 0 1 0 3 5 1 5 530000 NA
4940003 1 1 44 1 3 1 2 1 0 2 16 0 1 828116 NA
5053019 1 1 18 1 2 1 1 0.5 0 2 17 1 9 0 1.2e+08
4847683 1 1 63 1 2 1 0 1 0 2 6 5 5.5 0 NA
4867222 1 1 19 1 4 3 1 1 0 NA 11 0 7.5 300000 NA
4826213 1 1 23 1 5 2 2 1 0 4 13 0 5 600000 8e+07
4874145 1 1 47 1 2 1 0 1 0 1 6 0 3 0 NA
5037256 1 1 47 1 2 1 0 1 0 2 16 11 13.5 1500000 NA
5001592 1 1 50 0 4 3 2 1 0 NA 11 0 1 300000 NA
4831515 1 1 66 1 1 1 0 1 0 0 0 0 0 50000 NA
4895140 1 1 5 1 1 0 0 1 0 1 14 14 14 5300000 NA
4964150 1 1 25 0 2 1 0 0 0 2 13 5 9 1880000 NA
4859855 1 1 23 1 1 1 0 1 0 1 5 5 5 1200000 1.3e+08
5061011 1 1 54 1 2 1 0 1 0 2 11 4 7.5 400000 NA
4852797 1 1 47 1 4 3 2 1 0 3 17 0 8 4200000 NA
5070253 1 1 27 1 1 0 0 1 0 1 4 4 4 0 2.5e+07
4861107 1 1 54 1 3 1 0 1 0 3 16 11 11 2000000 NA
5019617 1 1 20 1 4 2 2 1 0 NA 16 0 8 2500000 NA
4933861 1 1 15 1 4 2 2 1 0 2 8 0 3 770000 NA
5073608 1 1 41 1 3 1 0 0.666666666666667 0 3 13 5 8 450000 8e+07
4885167 1 1 5 1 6 4 3 1 0 NA 11 0 5.5 1928116 6e+07
5020123 1 1 44 1 2 2 0 1 0 2 14 14 14 950000 NA
4979369 1 1 15 1 1 0 0 1 0 1 15 15 15 650000 NA
5040323 1 1 66 0 3 2 1 1 0 3 11 4 5 898000 1e+07
5028186 1 1 18 1 2 2 0 1 0 2 8 5 6.5 2040000 NA
4896164 2 2 20 1 2 1 0 1 0 2 10 6 8 2400000 NA
4826539 1 1 52 1 2 2 1 1 0 2 8 3 5.5 300000 NA
4902430 1 1 68 1 3 1 0 1 0 3 11 11 11 2200000 NA
5027683 1 1 11 1 2 2 0 1 0 2 11 6 8.5 850000 NA
4880700 1 1 19 1 2 1 1 1 0 2 14 4 9 0 NA
5077071 1 1 8 1 5 3 3 0 0 4 10 0 8 800000 NA
4921147 1 1 11 1 3 1 1 0.666666666666667 0 1 5 0 0 1400000 NA
4997099 1 1 54 0 5 1 3 0.4 0 NA 11 0 0 900000 NA
4931992 1 1 54 1 3 1 0 1 0 3 16 5 13 2849000 NA
5103219 1 1 44 1 4 2 2 0.25 0 NA 11 0 2.5 600000 NA
4940970 1 1 5 1 1 0 0 1 0 1 11 11 11 2500000 NA
5048478 1 1 41 1 6 4 2 1 0 NA 11 0 3 1000000 NA
5091804 1 1 73 1 3 2 2 1 0 3 11 2 6 0 NA
5001683 1 1 50 0 4 1 2 1 0 4 13 0 3 1328000 8e+06
4997486 1 1 15 1 1 0 0 1 0 1 16 16 16 0 NA
4884630 1 1 52 1 1 1 0 1 0 1 5 5 5 828000 NA
4890580 1 1 52 1 2 1 0 0.5 1 2 16 15 15.5 1500000 NA
4905179 1 1 76 1 2 1 0 1 0 2 16 4 10 0 NA
4896219 1 1 23 1 1 1 0 1 0 1 2 2 2 300000 NA
5024321 1 1 47 1 7 5 4 0.714285714285714 0 6 11 0 5 1536000 NA
4952371 1 1 70 1 3 1 1 1 0 3 11 6 9 750000 NA
4833668 1 1 41 1 5 2 2 1 0 5 13 5 6 1800000 NA
5081847 1 1 19 1 1 1 0 0 0 1 15 15 15 0 NA
4842031 1 1 50 1 2 1 0 1 0 2 11 8 9.5 2680000 NA
4862011 1 1 11 1 2 1 0 1 0 2 18 11 14.5 0 5e+08
5056811 1 1 17 1 6 4 0 1 0 3 14 0 1 1428116 NA
4830078 1 1 5 1 1 0 0 1 0 1 11 11 11 1500000 NA
5033728 1 1 70 1 4 2 2 1 0 4 11 1 9.5 700000 NA
4826688 1 1 63 1 3 1 0 1 0 1 8 0 0 800000 NA
4968187 1 1 41 1 4 2 0 1 0 4 11 5 10 1760000 NA
4829277 1 1 70 1 5 1 1 1 0 3 12 0 5 1000000 NA
4885709 1 1 11 1 2 1 0 1 0 2 11 5 8 3200000 NA
4906495 1 1 20 1 4 2 1 1 0 4 16 2 7 11000000 9e+07
4952238 1 1 70 1 5 2 1 1 0 5 11 4 10 1800000 NA
4988364 1 1 11 1 5 2 3 1 0 NA 17 0 4 2328116 NA
4984281 1 1 70 1 2 2 1 1 0 1 16 0 8 828116 NA
4864232 1 1 73 1 4 2 0 1 0 4 15 7 12.5 1656232 8e+07
4923721 1 1 76 1 2 1 1 1 0 2 11 11 11 1324000 NA
4975049 1 1 70 0 3 1 1 1 0 NA 11 0 11 560000 NA
5007257 1 1 19 1 2 0 0 1 0 2 14 14 14 828000 NA
5057584 1 1 27 1 2 2 1 1 0 2 14 1 7.5 1000000 NA
5046802 1 1 41 1 3 2 0 1 0 3 17 11 14 4820000 1e+08
4862706 1 1 19 1 4 1 2 1 0 NA 16 0 7.5 3400000 NA
5096200 1 1 76 1 5 3 2 0.8 2 5 11 1 10 800000 NA
5043578 1 1 15 0 1 1 0 1 0 1 7 7 7 0 3e+07
4897041 1 1 76 1 4 4 1 0.75 0 NA 17 0 8.5 0 NA
5006162 1 1 8 1 7 5 3 1 0 5 11 0 7 1240000 5.5e+07
4972744 1 1 17 0 4 2 0 1 0 3 7 0 2.5 300000 5e+07
4923892 1 1 13 1 6 5 1 1 0 6 16 3 14 1200000 NA
4873756 1 1 15 1 1 0 0 1 0 1 11 11 11 1000000 NA
4807950 1 1 73 1 4 1 0 1 0 4 19 13 14.5 3500000 1.5e+08
5059396 1 1 68 1 6 2 3 0 0 5 14 0 6 1350000 NA
4866017 1 1 5 1 3 2 1 0 2 3 5 1 4 2030000 NA
4907108 1 1 50 1 4 4 1 1 0 3 17 0 10.5 5300000 5e+07
4876110 1 1 5 1 4 3 0 1 0 4 13 5 10.5 2538000 NA
4882729 1 1 68 1 4 2 0 1 0 3 15 0 5.5 800000 7e+07
4866789 1 1 15 1 3 1 1 1 0 3 17 4 11 0 2.5e+08
4821669 1 1 8 1 5 4 2 1 0 5 14 8 11 3200000 NA
4834233 1 1 66 1 9 6 7 1 0 NA 11 0 3 828116 NA
4852424 1 1 41 1 3 2 0 1 0 3 16 8 11 2450000 1.6e+08
5016449 1 1 20 1 2 1 0 1 0 2 11 4 7.5 1010000 NA
5060570 1 1 5 1 3 3 1 1 0 3 8 3 4 240000 4e+07
4936579 1 1 11 1 4 2 2 1 0 4 9 0 7.5 1100000 NA
4854828 1 1 8 1 3 1 1 0.666666666666667 0 3 8 5 5 1050000 9e+07
4916091 1 1 52 1 7 4 2 1 0 7 11 4 11 1050000 NA
4966878 1 1 8 1 4 1 2 1 0 4 11 5 8.5 1300000 NA
4844681 1 1 47 1 3 1 0 1 0 3 16 11 11 4300000 9e+07
4844550 1 1 44 1 4 3 3 1 0 NA 11 0 0 0 NA
5020974 1 1 70 1 1 0 0 1 0 1 5 5 5 600000 NA
5022806 1 1 17 1 1 0 0 1 0 0 0 0 0 480000 NA
4825521 1 1 25 1 4 2 0 1 0 4 15 9 11 3581242 NA
5070531 1 1 44 1 1 1 0 1 0 1 18 18 18 2418000 NA
5036252 1 1 18 1 3 1 1 1 0 3 16 4 15 1425000 NA
4952331 1 1 70 1 3 1 1 1 0 2 16 0 16 3550000 8e+07
5058229 1 1 47 1 5 3 1 1 0 5 18 3 16 0 NA
4965935 1 1 54 1 2 1 0 1 0 2 7 4 5.5 800000 8e+07
5016279 1 1 15 1 1 1 0 1 0 1 23 23 23 2000000 NA
4914235 1 1 76 1 3 1 1 1 0 2 11 0 7 700000 NA
5032579 1 1 44 1 3 1 1 1 0 NA 16 0 14 1800000 NA
5077105 1 1 8 1 5 3 3 1 0 4 11 0 5 0 1.5e+07
4903830 1 1 13 1 3 1 0 1 0 2 6 0 4 1690000 8e+07
4846027 1 1 27 0 2 1 1 1 0 2 13 7 10 500000 NA
5072481 1 1 5 1 6 3 1 1 0 6 11 1 6.5 700000 NA
4997679 1 1 17 1 3 2 0 1 0 2 11 0 2 0 NA
4815211 1 1 13 1 2 1 1 1 0 1 9 0 4.5 600000 NA
5087365 1 1 66 1 5 2 3 1 0 NA 11 0 4 0 1.3e+08
4994610 1 1 18 0 2 1 0 1 0 2 7 3 5 600000 NA
4840423 1 1 5 1 2 1 0 1 0 2 20 16 18 4000000 2.4e+08
4936433 1 1 8 1 12 6 4 1 0 11 11 0 8 4020000 4e+07
5008353 1 1 47 1 2 1 0 1 0 2 11 8 9.5 4000000 NA
5085856 1 1 50 1 3 1 0 1 0 2 5 0 3 800000 8e+07
5048112 1 1 20 1 3 2 1 1 0 NA 16 0 16 3100000 NA
5099996 1 1 76 1 2 1 0 0.5 0 2 11 8 9.5 450000 NA
4929044 1 1 5 1 4 2 2 1 0 NA 14 0 6.5 2300000 NA
4838366 1 1 27 1 2 1 0 1 0 2 16 11 13.5 1350000 NA
4928286 1 1 73 1 4 1 0 1 0 4 12 4 10 2800000 NA
4921099 1 1 11 1 1 0 0 1 0 1 8 8 8 0 2e+08
5025791 1 1 54 1 3 3 1 1 0 NA 18 0 8 0 NA
4854002 1 1 20 1 6 3 3 1 0 5 9 0 7.5 1500000 NA
5011255 1 1 44 1 5 3 3 0.8 0 4 13 0 5 1200000 NA
5060991 1 1 52 1 3 1 1 0.666666666666667 1 2 11 0 11 1200000 NA
4948218 1 1 19 0 4 3 1 1 1 4 11 5 7 850000 NA
5057043 1 1 18 1 2 1 1 1 0 2 5 5 5 880000 NA
5036772 1 1 27 1 1 0 0 1 0 1 12 12 12 1650000 NA
4900648 1 1 15 1 3 1 1 0.666666666666667 0 3 16 7 13 0 NA
4987261 1 1 23 1 4 3 3 1 0 4 11 2 6.5 828116 NA
4908896 1 1 17 1 6 2 2 1 0 6 11 0 7 1656232 NA
4839330 1 1 73 1 3 2 1 1 0 2 11 0 9 2970000 6e+07
4879861 1 1 13 1 3 3 1 1 0 3 13 3 3 600000 NA
4852561 1 1 44 1 5 2 2 0.8 0 5 13 8 11 120000 NA
4833687 1 1 41 1 6 3 2 1 0 NA 13 0 8 950000 NA
4912659 1 1 63 1 2 1 0 1 0 2 16 16 16 0 8e+07
4967635 1 1 18 1 3 1 1 1 0 NA 14 0 11 1800000 NA
4906310 1 1 19 1 1 1 0 1 0 1 5 5 5 0 NA
5068686 1 1 52 1 1 1 0 1 0 1 11 11 11 828116 NA
4887580 1 1 52 1 4 3 2 0.25 3 4 11 5 8 900000 NA
5047609 1 1 70 1 3 3 1 1 0 3 12 3 11 260000 NA
4906589 1 1 23 1 5 5 1 1 0 5 14 11 12 1600000 5e+07
4979513 1 1 17 1 3 1 0 0.333333333333333 1 3 16 6 8 1960000 NA
5065206 1 1 70 1 4 4 3 1 0 4 14 4 9 2000000 NA
4918131 1 1 25 0 4 2 2 1 0 NA 14 0 7.5 1590000 NA
4841574 1 1 15 1 3 1 0 1 0 3 18 16 16 6500000 2.8e+08
5067818 1 1 54 1 5 4 2 1 0 5 14 4 11 0 NA
4877625 1 1 41 1 3 1 1 1 0 3 11 1 4 700000 NA
4964755 1 1 63 1 5 2 1 1 0 4 16 0 14 7300000 NA
5102033 1 1 17 1 4 2 2 0.75 0 4 16 0 6.5 240000 NA
4976218 1 1 17 1 5 4 2 1 0 4 14 0 11 980000 NA
4914099 1 1 76 1 2 1 1 1 0 2 11 6 8.5 350000 NA
4925232 1 1 50 1 1 1 0 1 0 1 11 11 11 828000 NA
4895195 1 1 5 1 1 0 0 1 0 1 7 7 7 690000 6e+07
5088977 1 1 19 1 2 1 1 1 0 2 13 9 11 828116 NA
4847128 1 1 5 1 5 3 1 1 1 5 14 4 6 2028116 8e+07
5057662 1 1 27 1 4 2 2 1 0 NA 11 0 7.5 1120000 NA
5040394 1 1 5 1 2 1 0 1 0 2 11 5 8 828116 NA
4965967 1 1 54 1 5 3 2 1 0 5 11 5 9 1200000 NA
4837081 1 1 5 1 3 1 1 1 1 2 11 0 9 0 NA
5053733 1 1 44 1 4 2 2 1 0 4 16 2 7 1700000 NA
4925121 1 1 44 0 2 1 1 1 1 1 3 0 1.5 120000 NA
4855167 1 1 11 1 2 1 0 0 0 2 14 9 11.5 1200000 NA
4957735 1 1 70 1 4 2 2 1 0 4 7 1 6.5 850000 NA
4934116 1 1 47 1 2 2 1 1 0 1 17 0 8.5 3000000 NA
4871913 1 1 23 0 4 3 2 1 0 NA 8 0 1.5 580000 NA
4818006 1 1 73 1 2 1 0 1 0 2 5 4 4.5 900000 6e+07
5072926 1 1 50 1 2 1 0 1 0 2 4 1 2.5 270000 NA
4812954 1 1 17 1 2 1 0 1 0 2 11 5 8 781242 NA
4864737 1 1 5 1 1 0 0 1 0 1 16 16 16 2500000 8e+07
4996183 1 1 47 1 6 3 0 1 0 6 11 3 8 500000 2e+08
4975861 1 1 11 1 2 1 0 1 0 2 12 2 7 350000 NA
4915844 1 1 44 1 2 1 0 1 0 2 14 14 14 1683000 NA
4915933 1 1 47 1 6 4 2 1 0 NA 11 0 11 1656232 NA
5095959 1 1 70 1 2 2 0 1 0 2 16 7 11.5 440000 NA
4873143 1 1 5 0 2 2 0 1 0 2 11 5 8 0 NA
4815646 1 1 23 1 4 1 0 1 0 4 13 5 8 2362484 5e+07
4950726 3 3 23 1 5 2 3 1 0 NA 11 0 0 600000 NA
4961053 1 1 5 1 5 2 0 1 2 5 13 7 11 2850000 NA
4988344 1 1 11 1 5 4 2 1 0 NA 13 0 11 1916232 NA
4988848 1 1 18 1 5 2 3 1 0 NA 11 0 5 750000 NA
4904555 1 1 52 1 3 2 0 0.666666666666667 0 3 16 13 16 4900000 NA
5103068 1 1 41 1 4 3 2 1 0 4 16 8 10.5 6570000 2.5e+08
4856294 1 1 20 1 4 3 2 1 0 4 16 4 13 700000 NA
4861637 1 1 5 1 3 2 0 1 0 3 16 5 15 4700000 NA
5035512 1 1 5 1 4 2 2 1 0 2 11 0 6 1000000 NA
4865481 1 1 73 1 4 1 2 1 0 NA 14 0 9 2328116 NA
5055726 1 1 5 1 1 0 0 1 0 1 12 12 12 2530000 NA
4804967 1 1 11 1 5 2 1 0.8 1 3 11 0 5 781242 NA
5049445 1 1 76 1 3 2 1 1 0 NA 17 0 13 750000 NA
4970080 1 1 27 1 3 1 0 1 0 2 10 0 3 165000 5e+07
5103199 1 1 44 1 2 1 0 1 0 2 11 11 11 0 NA
5018083 1 1 66 1 1 0 0 1 0 1 11 11 11 828116 NA
5003132 1 1 73 1 4 2 1 1 0 4 13 6 12 2360000 NA
4825978 1 1 13 1 6 3 1 1 0 6 11 3 5.5 2328116 NA
4972334 1 1 54 0 2 1 0 1 0 2 14 13 13.5 300000 NA
4900254 1 1 11 1 2 0 0 1 0 2 11 8 9.5 948116 NA
5074262 1 1 15 1 3 2 0 1 0 2 3 0 2 1000000 4e+07
5036335 1 1 18 1 1 0 0 0 0 1 14 14 14 250000 NA
5059783 1 1 73 1 3 2 1 1 0 2 11 0 11 1728116 NA
